Item Name,Item Description,Major Category,Minor Category,Asset Group,Quantity Issued,Total Value,MaintenanceType,CONTRACTOR,DEPARTMENT,TARGET RESPONSE DATE
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,8,126.24,PM,FM008,HVAC,10-Apr-2022  00:00:00
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,45.4,PM,FM008,HVAC,10-Apr-2022  00:00:00
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,8,2265.04,PM,FM008,HVAC,10-Apr-2022  00:00:00
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,4,690.92,PM,FM008,HVAC,10-Apr-2022  00:00:00
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,15,236.7,PM,FM008,HVAC,12-Apr-2022  00:00:00
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,6,68.1,PM,FM008,HVAC,12-Apr-2022  00:00:00
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,12,3397.56,PM,FM008,HVAC,12-Apr-2022  00:00:00
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,3,518.19,PM,FM008,HVAC,12-Apr-2022  00:00:00
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,3,81.36,PM,FM008,HVAC,12-Apr-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,3,104.79,PM,FM008,HVAC,12-Apr-2022  00:00:00
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,15,236.7,PM,FM008,HVAC,14-Apr-2022  00:00:00
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,8,90.8,PM,FM008,HVAC,14-Apr-2022  00:00:00
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,108.48,PM,FM008,HVAC,14-Apr-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,PM,FM008,HVAC,14-Apr-2022  00:00:00
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,8,2265.04,PM,FM008,HVAC,14-Apr-2022  00:00:00
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,4,690.92,PM,FM008,HVAC,14-Apr-2022  00:00:00
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,108.48,PM,FM008,HVAC,14-Apr-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,8,279.44,PM,FM008,HVAC,14-Apr-2022  00:00:00
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,8,216.96,PM,FM008,HVAC,17-Apr-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,15,523.95,PM,FM008,HVAC,17-Apr-2022  00:00:00
MCL-BRG-374,BEARING - UCP206,HVAC,BEARING,AIR HANDLING UNIT-05,2,150.0,PM,FM008,HVAC,19-Apr-2022  00:00:00
HVC-BLT-402,BELT-SPA1400,HVAC,BELT,AIR HANDLING UNIT-05,3,120.0,PM,FM008,HVAC,19-Apr-2022  00:00:00
HVC-GSP-166,"DEFLECTOR - VIBRATION SPRING ISOLATORS 1? DEFLECTION, 50MM OD - RED - SPRING NO : 17",HVAC,GENERAL SPARES,AIR HANDLING UNIT-05,1,20.69,PM,FM008,HVAC,19-Apr-2022  00:00:00
HVC-GSP-167,"VIBRATION SPRING ISOLATORS 1? DEFLECTION, 50MM OD - YELLOW - SPRING NO : 16",HVAC,GENERAL SPARES,AIR HANDLING UNIT-05,3,40.74,PM,FM008,HVAC,19-Apr-2022  00:00:00
MCL-BLT-118,BELT MOTOR -SPA950/ BLL01136 - SPA950- BLL01136,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,40.0,PM,FM008,HVAC,20-Apr-2022  00:00:00
MCL-VBT-085,V-BELT-SPA2207 FOR MOTOR - SPA2207,MECHANICAL,V-BELT,AIR HANDLING UNIT-05,4,176.0,PM,FM008,HVAC,21-Apr-2022  00:00:00
MCL-VLV-333,"BALL VALVE SS - FULL FLOW - BV1/2""SS",MECHANICAL,VALVE,AIR HANDLING UNIT-05,1,45.0,PM,FM008,HVAC,21-Apr-2022  00:00:00
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,10,271.2,PM,FM008,HVAC,24-Apr-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,22,768.46,PM,FM008,HVAC,24-Apr-2022  00:00:00
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,22,347.16,PM,FM008,HVAC,24-Apr-2022  00:00:00
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,13,147.55,PM,FM008,HVAC,24-Apr-2022  00:00:00
HVC-BLT-486,BELT-SPC2800,HVAC,BELT,AIR HANDLING UNIT-05,4,520.0,PM,FM008,HVAC,28-Apr-2022  00:00:00
HVC-GSP-472,FIBERGLASS 50MM BOARD (1.2X1) MTR - FABRICATED,HVAC,GENERAL SPARES,AIR HANDLING UNIT-05,12,360.0,PM,FM008,HVAC,29-Apr-2022  00:00:00
MCL-BLT-305,V BELT SPA800 - SPA800,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,40.0,PM,FM008,HVAC,29-Apr-2022  00:00:00
MCL-BLT-305,V BELT SPA800 - SPA800,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,40.0,PM,FM008,HVAC,29-Apr-2022  00:00:00
HVC-BLT-432,BELT-SPA807,HVAC,BELT,AIR HANDLING UNIT-05,2,40.0,PM,FM008,HVAC,04-May-2022  00:00:00
MCL-BLT-029,V-BELT -SPA1357,HVAC,BELT,AIR HANDLING UNIT-05,3,90.0,PM,FM008,HVAC,04-May-2022  00:00:00
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,108.48,PM,FM008,HVAC,04-May-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,PM,FM008,HVAC,04-May-2022  00:00:00
MCL-BRG-374,BEARING - UCP206,HVAC,BEARING,AIR HANDLING UNIT-05,2,150.0,PM,FM008,HVAC,08-May-2022  00:00:00
MCL-BLT-026,V-BELT -SPA907,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,40.0,PM,FM008,HVAC,08-May-2022  00:00:00
HVC-FLR-732,"BAG FILTER - 8 POCKET, FILTER CLASS: F7, MERV RATING - 13, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - 51.2310.0814",HVAC,FILTER,AIR HANDLING UNIT-05,18,1173.6,PM,FM008,HVAC,08-May-2022  00:00:00
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,5,135.6,PM,FM008,HVAC,08-May-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,18,628.74,PM,FM008,HVAC,08-May-2022  00:00:00
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,7,79.45,PM,FM008,HVAC,10-May-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,PM,FM008,HVAC,10-May-2022  00:00:00
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,7,79.45,PM,FM008,HVAC,10-May-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,PM,FM008,HVAC,10-May-2022  00:00:00
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,7,79.45,PM,FM008,HVAC,10-May-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,PM,FM008,HVAC,10-May-2022  00:00:00
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,7,79.45,PM,FM008,HVAC,10-May-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,PM,FM008,HVAC,10-May-2022  00:00:00
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,7,79.45,PM,FM008,HVAC,12-May-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,3,104.79,PM,FM008,HVAC,12-May-2022  00:00:00
MCL-VBT-092,V-BELT-SPA832 FOR MOTOR - SPA832,MECHANICAL,V-BELT,AIR HANDLING UNIT-05,2,40.0,PM,FM008,HVAC,13-May-2022  00:00:00
MCL-BRG-009,BEARING - 1311-K-TVH-C3,MECHANICAL,BEARING,AIR HANDLING UNIT-05,2,0.0,PM,FM008,HVAC,13-May-2022  00:00:00
MCL-VBT-050,V-BELT SPA1457,MECHANICAL,V-BELT,AIR HANDLING UNIT-05,3,105.0,PM,FM008,HVAC,13-May-2022  00:00:00
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,3,34.05,PM,FM008,HVAC,14-May-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,PM,FM008,HVAC,14-May-2022  00:00:00
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,5,135.6,PM,FM008,HVAC,14-May-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,15,523.95,PM,FM008,HVAC,14-May-2022  00:00:00
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,5,135.6,PM,FM008,HVAC,14-May-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,15,523.95,PM,FM008,HVAC,14-May-2022  00:00:00
MCL-BLT-029,V-BELT -SPA1357,HVAC,BELT,AIR HANDLING UNIT-05,2,60.0,PM,FM008,HVAC,15-May-2022  00:00:00
HVC-BLT-408,BELT-SPA1707,HVAC,BELT,AIR HANDLING UNIT-05,3,120.0,PM,FM008,HVAC,15-May-2022  00:00:00
HVC-FLR-732,"BAG FILTER - 8 POCKET, FILTER CLASS: F7, MERV RATING - 13, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - 51.2310.0814",HVAC,FILTER,AIR HANDLING UNIT-05,6,391.2,PM,FM008,HVAC,15-May-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,6,209.58,PM,FM008,HVAC,15-May-2022  00:00:00
MCL-VBT-047,V-BELT (FOR MOTOR) - A49,MECHANICAL,V-BELT,AIR HANDLING UNIT-05,2,24.0,PM,FM008,HVAC,15-May-2022  00:00:00
MCL-BLT-112,BELT MOTOR - SPA1132,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,43.12,PM,FM008,HVAC,15-May-2022  00:00:00
MCL-BLT-380,BELT-ANTISTATIC OIL AND HEAT RESISTANT BLACL BELT-SPA1120-35250 - SPA1120-35250,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,50.0,PM,FM008,HVAC,17-May-2022  00:00:00
MCL-BLT-029,V-BELT -SPA1357,HVAC,BELT,AIR HANDLING UNIT-05,2,60.0,PM,FM008,HVAC,21-May-2022  00:00:00
MCL-BLT-026,V-BELT -SPA907,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,40.0,PM,FM008,HVAC,27-May-2022  00:00:00
MCL-BLT-026,V-BELT -SPA907,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,40.0,PM,FM008,HVAC,29-May-2022  00:00:00
MCL-BLT-306,V BELT SPA900 - SPA900,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,40.0,PM,FM008,HVAC,29-May-2022  00:00:00
MCL-BLT-392,V-BELT-SPB2120  (FOR MOTOR) - B79,HVAC,BELT,AIR HANDLING UNIT-04,2,150.0,PM,FM008,HVAC,06-Jun-2022  00:00:00
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,4,1132.52,PM,FM008,HVAC,07-Jun-2022  00:00:00
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,25,4318.25,PM,FM008,HVAC,07-Jun-2022  00:00:00
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,15,4246.95,PM,FM008,HVAC,11-Jun-2022  00:00:00
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,14,2418.22,PM,FM008,HVAC,11-Jun-2022  00:00:00
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,14,2418.22,PM,FM008,HVAC,11-Jun-2022  00:00:00
HVC-VBT-011,V-BELT - SPC2500,HVAC,V-BELT,AIR HANDLING UNIT-05,3,360.0,PM,FM008,HVAC,13-Jun-2022  00:00:00
MCL-BLT-380,BELT-ANTISTATIC OIL AND HEAT RESISTANT BLACL BELT-SPA1120-35250 - SPA1120-35250,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,50.0,PM,FM008,HVAC,16-Jun-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,9,314.37,PM,FM008,HVAC,20-Jun-2022  00:00:00
HVC-FLR-732,"BAG FILTER - 8 POCKET, FILTER CLASS: F7, MERV RATING - 13, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - 51.2310.0814",HVAC,FILTER,AIR HANDLING UNIT-05,2,130.4,PM,FM008,HVAC,21-Jun-2022  00:00:00
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,2,69.86,PM,FM008,HVAC,21-Jun-2022  00:00:00
HVC-BLT-202,BELT-SPB1950LW,HVAC,BELT,AIR HANDLING UNIT-05,3,180.0,PM,FM008,HVAC,23-Jun-2022  00:00:00
HVC-BLT-396,BELT-SPA1157,HVAC,BELT,AIR HANDLING UNIT-05,2,50.0,PM,FM008,HVAC,23-Jun-2022  00:00:00
HVC-FLR-732,"BAG FILTER - 8 POCKET, FILTER CLASS: F7, MERV RATING - 13, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - 51.2310.0814",HVAC,FILTER,AIR HANDLING UNIT-05,18,1684.44,PM,FM008,HVAC,27-Jun-2022  00:00:00
MCL-BLT-029,V-BELT -SPA1357,HVAC,BELT,AIR HANDLING UNIT-05,3,90.0,PM,FM008,HVAC,27-Jun-2022  00:00:00
HVC-BRG-145,BEARING -AHU BLOWER SY-40 TF - SY40 TF,HVAC,BEARING,AIR HANDLING UNIT-05,2,380.0,PM,FM008,HVAC,27-Jun-2022  00:00:00
MCL-BLT-114,BELT MOTOR -SPA1107/ BLL01154 - SPA1107- BLL01154,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,56.0,PM,FM008,HVAC,02-Jul-2022  00:00:00
MCL-BLT-013,V-BELT A-38,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,36.0,PM,FM008,HVAC,02-Jul-2022  00:00:00
HVC-BLT-432,BELT-SPA807,HVAC,BELT,AIR HANDLING UNIT-05,2,40.0,PM,FM008,HVAC,03-Jul-2022  00:00:00
HVC-BLT-402,BELT-SPA1400,HVAC,BELT,AIR HANDLING UNIT-05,3,120.0,PM,FM008,HVAC,03-Jul-2022  00:00:00
HVC-BRG-145,BEARING -AHU BLOWER SY-40 TF - SY40 TF,HVAC,BEARING,AIR HANDLING UNIT-05,1,195.0,PM,FM008,HVAC,03-Jul-2022  00:00:00
HVC-BRG-145,BEARING -AHU BLOWER SY-40 TF - SY40 TF,HVAC,BEARING,AIR HANDLING UNIT-05,1,195.0,PM,FM008,HVAC,03-Jul-2022  00:00:00
MCL-VBT-092,V-BELT-SPA832 FOR MOTOR - SPA832,MECHANICAL,V-BELT,AIR HANDLING UNIT-05,2,40.0,PM,FM008,HVAC,03-Jul-2022  00:00:00
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,6,153.78,PM,FM008,HVAC,04-Jul-2022  00:00:00
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,3,34.05,PM,FM008,HVAC,04-Jul-2022  00:00:00
HVC-FLR-732,"BAG FILTER - 8 POCKET, FILTER CLASS: F7, MERV RATING - 13, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - 51.2310.0814",HVAC,FILTER,AIR HANDLING UNIT-05,6,561.48,PM,FM008,HVAC,04-Jul-2022  00:00:00
